0,0.0,12.0,-50.0,-50.0,40.0,-70.0,30.0,-20.0
1,0.10913234765160466,11.85472609100479,-49.91009008327051,-49.76972218876442,40.12271893557616,-70.04734756703674,30.106273197688456,-19.63440611971387
2,0.21866065645956284,11.711490405001246,-49.82160649241447,-49.53966019858736,40.24434612545339,-70.09269797601603,30.212412603656148,-19.270476945652064
3,0.32858197652721766,11.570295329376762,-49.73453805036223,-49.30981160677804,40.364858972289994,-70.13607178781287,30.31843220111366,-18.908210158779287
4,0.4388936527479007,11.43114327233588,-49.6488735089817,-49.0801745023836,40.48423501458018,-70.17748963284177,30.42434585784226,-18.547603512275565
5,0.5495933187555094,11.294036652628293,-49.5646015534259,-48.850747472755124,40.60245193871816,-70.21697222432057,30.530167336083412,-18.188654812387227
6,0.6606788955954807,11.158977889096217,-49.48171080900951,-48.62152959906608,40.71948759383659,-70.25454036534364,30.63591029089558,-17.831361904016408
7,0.7721485901047922,11.025969390584784,-49.40018984843,-48.39252045149887,40.83532000662851,-70.29021495524091,30.741588268265357,-17.475722656854774
8,0.8840008929934287,10.895013546220587,-49.3200271993123,-48.16372008409246,40.94992739611994,-70.32401699523578,30.847214702986804,-17.1217349520657
9,0.9962345766229959,10.766112716062176,-49.24121135205651,-47.93512902924833,41.06328818836127,-70.35596759341415,30.952802916320927,-16.769396669518045
10,1.1088486924780594,10.639269222127906,-49.16373076796661,-47.706748291890875,41.175381031004,-70.38608796901816,31.058366113449086,-16.41870567557472
11,1.2218425683277605,10.514485339803793,-49.08757388763717,-47.47857934328203,41.2861848077322,-70.41439945607902,31.163917380732293,-16.0696598114382
12,1.3352158050761431,10.391763289634815,-49.0127291395751,-47.250624114490876,41.39567865251691,-70.44092350640369,31.269469682788962,-15.722256882055378
13,1.4489682733008946,10.271105229502917,-48.939184949032416,-47.0228849895205,41.503841963662595,-70.46568169193131,31.375035859403802,-15.376494645583278
14,1.5631001094815173,10.152513247192768,-48.86692974702542,-46.79536479809557,41.61065441761644,-70.48869570647604,31.4806286222799,-15.032370803415674
15,1.6776117119189342,10.035989353347464,-48.795951979515664,-46.568066808116704,41.71609598251103,-70.50998736687323,31.586260551646024,-14.68988299077131
16,1.7925037363499987,9.921535474814066,-48.72624011672756,-46.34099471778794,41.820146931412964,-70.52957861354741,31.691944092731003,-14.349028767842444
17,1.9077770912610885,9.809153448379746,-48.65778266257719,-46.11415264742584,41.922787855250064,-70.54749151052023,31.797691552117193,-14.00980561150267
18,2.0234329329068372,9.69884501489642,-48.590568164187026,-45.88754513095987,42.0239996753926,-70.56374824487797,31.903515093983756,-13.672210907570603
